feature	ham_probability	spam_probability
1800	5.684761337801707e-06	3.282543434017893e-06
18000	9.095618140482732e-07	1.7904782367370325e-06
1807	6.821713605362049e-07	8.952391183685162e-07
181	4.320418616729298e-06	1.014604334150985e-05
1810	4.547809070241366e-07	2.3873043156493766e-06
1816	1.1369522675603416e-06	1.1936521578246883e-06
1817	2.273904535120683e-07	2.0888912761932045e-06
182	3.1834663491689563e-06	6.565086868035786e-06
1825	1.3643427210724097e-06	1.1936521578246883e-06
1827	4.547809070241366e-07	1.4920651972808604e-06
183	3.865637709705161e-06	2.6857173551055487e-06
1831	6.821713605362049e-07	5.073021670754925e-06
1835	2.273904535120683e-07	4.476195591842581e-06
1836	9.095618140482732e-06	2.984130394561721e-07
1839	9.095618140482732e-07	1.1936521578246883e-06
184	7.731275419410322e-06	1.0444456380966022e-05
1844	6.821713605362049e-07	1.1936521578246883e-06
1848	2.273904535120683e-07	3.282543434017893e-06
185	3.4108568026810243e-06	6.266673828579614e-06
1851	6.821713605362049e-07	1.1936521578246883e-06
1854	2.273904535120683e-07	2.3873043156493766e-06
1856	2.273904535120683e-06	8.952391183685162e-07
1857	4.547809070241366e-07	1.1936521578246883e-06
186	4.547809070241366e-06	8.057152065316645e-06
1861	1.1369522675603416e-06	8.952391183685162e-07
1862	1.1369522675603416e-06	1.4920651972808604e-06
1863	2.273904535120683e-07	1.7904782367370325e-06
1864	2.956075895656888e-06	8.952391183685162e-07
187	3.865637709705161e-06	1.163810853879071e-05
1870	1.1369522675603416e-06	2.0888912761932045e-06
1871	2.273904535120683e-07	1.7904782367370325e-06
1874	2.273904535120683e-07	2.3873043156493766e-06
1876	1.1369522675603416e-06	8.952391183685162e-07
1877	2.273904535120683e-07	2.0888912761932045e-06
1879	1.1369522675603416e-06	1.1936521578246883e-06
188	5.912151791313776e-06	1.3130173736071571e-05
1880	9.095618140482732e-07	2.6857173551055487e-06
1887	4.547809070241366e-07	1.1936521578246883e-06
189	2.501294988632751e-06	2.9841303945617208e-05
1890	9.095618140482732e-07	4.774608631298753e-06
1892	6.3669326983379126e-06	1.4920651972808604e-06
1894	4.547809070241366e-07	2.6857173551055487e-06
1895	4.547809070241366e-07	1.1936521578246883e-06
1897	1.5917331745844781e-06	2.984130394561721e-07
19	0.0005450549170684277	0.0003539178647950201
190	5.229980430777571e-06	1.0444456380966022e-05
1900	7.276494512386185e-06	3.580956473474065e-06
1901	9.095618140482732e-07	8.952391183685162e-07
1902	4.547809070241366e-07	1.4920651972808604e-06
1904	2.0465140816086147e-06	5.968260789123442e-07
1906	1.1369522675603416e-06	8.952391183685162e-07
1908	9.095618140482732e-07	8.952391183685162e-07
1909	6.821713605362049e-07	1.7904782367370325e-06
191	2.0465140816086147e-06	4.476195591842581e-06
1910	6.821713605362049e-07	1.014604334150985e-05
19103	1.8191236280965463e-06	2.984130394561721e-07
19104	7.95866587292239e-06	2.984130394561721e-07
1911	4.547809070241366e-07	2.0888912761932045e-06
1912	1.1369522675603416e-06	5.968260789123442e-07
1913	1.8191236280965463e-06	8.952391183685162e-07
1914	1.1369522675603416e-06	1.1936521578246883e-06
1917	1.1369522675603416e-06	1.7904782367370325e-06
1918	1.1369522675603416e-06	8.952391183685162e-07
1919	9.095618140482732e-07	1.1936521578246883e-06
192	5.912151791313776e-06	1.2533347657159227e-05
1920	9.095618140482732e-07	1.1936521578246883e-06
1924	4.547809070241366e-07	1.7904782367370325e-06
1925	6.821713605362049e-07	2.0888912761932045e-06
1927	4.547809070241366e-07	1.7904782367370325e-06
1928	9.095618140482732e-07	8.952391183685162e-07
1929	2.0465140816086147e-06	1.7904782367370325e-06
193	3.865637709705161e-06	1.014604334150985e-05
1930	3.4108568026810243e-06	1.7904782367370325e-06
1931	2.0465140816086147e-06	1.7904782367370325e-06
1933	2.0465140816086147e-06	0.00023246375773635806
1934	3.865637709705161e-06	0.00019158117133086247
1935	3.1834663491689563e-06	1.7904782367370325e-06
1936	1.1369522675603416e-06	2.984130394561721e-07
1938	2.7286854421448195e-06	1.4920651972808604e-06
1939	4.320418616729298e-06	2.0888912761932045e-06
194	2.956075895656888e-06	9.250804223141334e-06
1940	1.1369522675603416e-06	2.6857173551055487e-06
1941	1.8191236280965463e-06	8.952391183685162e-07
1942	2.0465140816086147e-06	2.984130394561721e-07
1943	6.59432315184998e-06	1.1936521578246883e-06
19436	1.5917331745844781e-06	2.984130394561721e-07
1944	1.3643427210724097e-06	5.968260789123442e-07
1945	1.5917331745844781e-06	2.6857173551055487e-06
1946	9.095618140482732e-07	1.7904782367370325e-06
1947	1.5917331745844781e-06	2.3873043156493766e-06
1948	1.3643427210724097e-06	1.1936521578246883e-06
1949	1.3643427210724097e-06	2.0888912761932045e-06
195	4.547809070241366e-06	1.611430413063329e-05
1950	2.273904535120683e-06	1.4920651972808604e-06
1951	2.273904535120683e-06	1.4920651972808604e-06
1952	2.273904535120683e-06	2.984130394561721e-07
1954	1.3643427210724097e-06	1.4920651972808604e-06
1955	1.1369522675603416e-06	1.4920651972808604e-06
1956	1.5917331745844781e-06	7.758739025860474e-06
19560	2.273904535120683e-07	6.565086868035786e-06
1957	1.1369522675603416e-06	4.476195591842581e-06
1958	1.5917331745844781e-06	4.177782552386409e-06
1959	1.3643427210724097e-06	5.968260789123442e-07
196	4.320418616729298e-06	4.774608631298753e-06
1960	5.912151791313776e-06	2.3873043156493766e-06
1961	2.0465140816086147e-06	5.968260789123442e-07
1962	2.956075895656888e-06	2.984130394561721e-07
1963	1.5917331745844781e-06	2.3873043156493766e-06
1964	1.5917331745844781e-06	1.1936521578246883e-06
1965	6.821713605362049e-07	2.6857173551055487e-06
1966	1.3643427210724097e-06	1.7904782367370325e-06
1967	2.273904535120683e-06	8.952391183685162e-07
1968	3.4108568026810243e-06	1.7904782367370325e-06
1969	2.7286854421448195e-06	1.7904782367370325e-06
197	3.4108568026810243e-06	3.879369512930237e-06
1970	6.3669326983379126e-06	5.9682607891234416e-06
1971	1.1369522675603416e-06	1.7904782367370325e-06
1972	3.6382472561930927e-06	1.7904782367370325e-06
1973	1.3643427210724097e-06	1.4920651972808604e-06
1974	1.8191236280965463e-06	2.3873043156493766e-06
1975	6.821713605362049e-07	1.1936521578246883e-06
1976	3.6382472561930927e-06	1.4920651972808604e-06
1977	2.501294988632751e-06	4.177782552386409e-06
1978	2.0465140816086147e-06	8.952391183685162e-07
1979	1.8191236280965463e-06	2.0888912761932045e-06
198	2.501294988632751e-06	5.6698477496672695e-06
1980	1.1596913129115483e-05	5.371434710211097e-06
1981	2.7286854421448195e-06	1.4920651972808604e-06
1982	2.0465140816086147e-06	4.177782552386409e-06
1983	2.501294988632751e-06	2.0888912761932045e-06
1984	3.6382472561930927e-06	2.0888912761932045e-06
1985	1.0914741768579278e-05	3.282543434017893e-06
1986	6.139542244825844e-06	1.4920651972808604e-06
1987	6.3669326983379126e-06	4.177782552386409e-06
1988	4.0930281632172295e-06	2.9841303945617208e-06
1989	9.550399047506868e-06	8.952391183685162e-07
199	5.229980430777571e-06	3.043813002452955e-05
1990	2.7514244874960262e-05	1.1936521578246883e-05
1991	1.1369522675603415e-05	5.371434710211097e-06
1992	2.0919921723110282e-05	5.371434710211097e-06
1993	1.2506474943163757e-05	1.2533347657159227e-05
1994	1.4325598571260302e-05	6.565086868035786e-06
1995	2.8423806689008536e-05	9.668582478379976e-05
1996	2.637729260739992e-05	1.1041282459878366e-05
1997	6.548845061147567e-05	2.327621707758142e-05
1998	7.89044873686877e-05	2.7752412669424004e-05
1999	0.0001721345733086357	2.3574630117037593e-05
2	0.0024494499652319996	0.0026194696603462787
20	0.0008606728665431785	0.0007367817944172888
200	0.00013484253893265648	0.0001933716495675995
2000	0.0030247478126175322	0.00020799388850095194
20000	7.503884965898254e-06	1.4920651972808604e-06
200007	2.273904535120683e-07	2.0888912761932045e-06
200081	2.273904535120683e-07	1.7904782367370325e-06
2001	0.0034138128785766815	6.744134691709488e-05
20016	6.821713605362049e-07	2.3873043156493766e-06
2002	0.0003315352812205956	0.00019725101908052973
2003	5.002589977265503e-05	0.0002894606482724869
20032	2.273904535120683e-07	1.3130173736071571e-05
2003451	2.273904535120683e-07	5.9682607891234416e-06
2004	1.750906492042926e-05	0.0008806168794351638
20046	2.273904535120683e-07	1.3130173736071571e-05
2005	9.3230085939948e-06	0.0008403311191085806
20055	2.273904535120683e-07	3.580956473474065e-06
20058	2.273904535120683e-07	5.371434710211097e-06
2006	1.7736455373941328e-05	3.6704803853109165e-05
2007	9.095618140482732e-07	1.3428586775527743e-05
2008	4.547809070241366e-06	3.580956473474065e-06
2009	5.457370884289639e-06	5.6698477496672695e-06
201	4.1839843446220565e-05	1.5517478051720948e-05
2010	3.865637709705161e-06	9.250804223141334e-06
20108	2.273904535120683e-07	2.9841303945617208e-06
2011	2.7286854421448195e-06	2.984130394561721e-07
2012	1.1369522675603416e-06	1.1936521578246883e-06
2013	9.095618140482732e-07	3.879369512930237e-06
2015	1.3643427210724097e-06	5.968260789123442e-07
2016	1.8191236280965463e-06	2.984130394561721e-07
2019	1.8191236280965463e-06	2.984130394561721e-07
202	2.8196416235496468e-05	1.1936521578246883e-05
2020	9.095618140482732e-07	5.371434710211097e-06
2026	2.273904535120683e-06	5.968260789123442e-07
203	1.750906492042926e-05	1.3726999814983916e-05
2031	2.273904535120683e-07	3.282543434017893e-06
2036	1.8191236280965463e-06	2.984130394561721e-07
204	3.1834663491689563e-06	5.6698477496672695e-06
2047	4.547809070241366e-07	3.282543434017893e-06
205	5.912151791313776e-06	4.4165129839513464e-05
2050	1.3643427210724097e-06	2.984130394561721e-07
20511465897	2.273904535120683e-07	2.0888912761932045e-06
20537	3.6382472561930927e-06	2.984130394561721e-07
206	1.455298902477237e-05	1.611430413063329e-05
2061	1.3643427210724097e-06	2.984130394561721e-07
207	2.569512124686372e-05	5.371434710211097e-06
207161	2.273904535120683e-07	1.7904782367370325e-06
2074	1.5917331745844781e-06	5.968260789123442e-07
20748	1.8191236280965463e-06	2.984130394561721e-07
208	9.550399047506868e-06	7.460325986404302e-06
20835	1.8191236280965463e-06	2.984130394561721e-07
2086	6.821713605362049e-07	5.968260789123442e-07
209	5.229980430777571e-06	1.1339695499334539e-05
209015	2.273904535120683e-07	5.9682607891234416e-06
209318	2.273904535120683e-07	2.3873043156493766e-06
2096	1.5917331745844781e-06	2.984130394561721e-07
21	0.000502760292715183	0.0003691369298072849
210	9.777789501018936e-06	2.745399962996783e-05
2100	5.229980430777571e-06	1.1339695499334539e-05
2101	1.1369522675603416e-06	5.968260789123442e-07
2104	2.273904535120683e-07	1.7904782367370325e-06
2105	4.547809070241366e-07	1.1936521578246883e-06
211	3.865637709705161e-06	1.700954324900181e-05
2113	2.273904535120683e-07	4.177782552386409e-06
2117	9.095618140482732e-07	8.952391183685162e-07
212	8.572620097404975e-05	1.3428586775527743e-05
212225	2.956075895656888e-06	2.984130394561721e-07
2125	6.821713605362049e-07	1.1936521578246883e-06
2129	2.273904535120683e-06	2.984130394561721e-07
213	1.8418626734477533e-05	1.2533347657159227e-05
2130	1.8191236280965463e-06	2.984130394561721e-07
21300	2.273904535120683e-07	1.7904782367370325e-06
2130903	2.273904535120683e-07	1.7904782367370325e-06
2130909	2.273904535120683e-07	1.7904782367370325e-06
2131	1.455298902477237e-05	8.952391183685162e-07
2134	2.7286854421448195e-06	2.984130394561721e-07
2137	1.3643427210724097e-06	2.984130394561721e-07
214	1.86460171879896e-05	4.5060368957881986e-05
2145	6.821713605362049e-07	3.282543434017893e-06
215	6.753496469308428e-05	8.057152065316645e-06
2150	4.547809070241366e-07	2.0888912761932045e-06
21500	2.273904535120683e-06	2.984130394561721e-07
2158	5.002589977265502e-06	2.984130394561721e-07
216	1.0914741768579278e-05	1.2533347657159227e-05
2160	1.3643427210724097e-06	8.952391183685162e-07
217	1.8191236280965463e-06	1.3130173736071571e-05
2171	9.095618140482732e-07	1.4920651972808604e-06
2174	2.273904535120683e-07	3.282543434017893e-06
2175	1.1369522675603416e-06	1.1936521578246883e-06
218	1.455298902477237e-05	2.2380977959212905e-05
2181	9.095618140482732e-07	1.1936521578246883e-06
2184	1.8191236280965463e-06	8.952391183685162e-07
2185	1.5917331745844781e-06	1.1936521578246883e-06
219	2.956075895656888e-06	1.999367364356353e-05
2192	1.1369522675603416e-06	8.952391183685162e-07
2195	6.821713605362049e-07	1.7904782367370325e-06
2199	1.1369522675603416e-06	2.984130394561721e-07
22	0.00046865172468837273	0.00017606369327914152
220	1.0914741768579278e-05	3.8495282089846196e-05
2200	2.501294988632751e-06	3.282543434017893e-06
2202	4.547809070241366e-07	3.580956473474065e-06
2203	1.1369522675603416e-06	5.968260789123442e-07
221	5.912151791313776e-06	1.5517478051720948e-05
222	8.640837233458596e-06	1.163810853879071e-05
2222	9.095618140482732e-07	1.7904782367370325e-06
2227	1.1369522675603416e-06	5.968260789123442e-07
2228	1.3643427210724097e-06	2.984130394561721e-07
223	7.276494512386185e-06	5.9682607891234416e-06
2234	4.547809070241366e-07	3.879369512930237e-06
224	7.049104058874117e-06	4.774608631298753e-06
2241	3.4108568026810243e-06	2.984130394561721e-07
225	1.614472219935685e-05	1.581589109117712e-05
2253	1.1369522675603416e-06	5.968260789123442e-07
2256	6.821713605362049e-07	2.6857173551055487e-06
2259	1.3643427210724097e-06	2.984130394561721e-07
22592000	2.273904535120683e-07	1.7904782367370325e-06
226	4.0930281632172295e-06	4.476195591842581e-06
2260	2.273904535120683e-07	2.3873043156493766e-06
227	4.547809070241366e-06	5.371434710211097e-06
2270	9.095618140482732e-07	2.3873043156493766e-06
2277	2.956075895656888e-06	5.968260789123442e-07
228	6.3669326983379126e-06	5.073021670754925e-06
2285	2.273904535120683e-07	2.9841303945617208e-06
2288	1.5917331745844781e-06	2.984130394561721e-07
2289	2.0465140816086147e-06	4.774608631298753e-06
229	5.229980430777571e-06	7.758739025860474e-05
2295	2.273904535120683e-07	2.6857173551055487e-06
2298	4.547809070241366e-06	2.984130394561721e-07
23	0.0005018507309011347	0.00015457795443829715
230	1.2506474943163757e-05	1.8501608446282667e-05
2300	3.4108568026810243e-06	2.3873043156493766e-06
2308	1.6826893559893055e-05	5.968260789123442e-07
231	3.6382472561930927e-06	8.057152065316645e-06
2310	1.1369522675603416e-06	8.952391183685162e-07
2312	9.095618140482732e-07	2.6857173551055487e-06
23123	2.273904535120683e-07	3.580956473474065e-06
2313	1.1369522675603416e-06	5.968260789123442e-07
23133	2.273904535120683e-07	2.0888912761932045e-06
2316	4.547809070241366e-07	1.7904782367370325e-06
232	9.095618140482732e-06	1.1339695499334539e-05
233	3.865637709705161e-06	1.2831760696615399e-05
2330	2.501294988632751e-06	2.984130394561721e-07
234	2.273904535120683e-06	2.745399962996783e-05
2340	1.1369522675603416e-06	5.968260789123442e-07
2342	4.547809070241366e-07	1.7904782367370325e-06
2345	4.547809070241366e-07	2.0888912761932045e-06
235	8.640837233458596e-06	7.460325986404302e-06
235670	2.273904535120683e-06	2.984130394561721e-07
2357	1.8191236280965463e-06	2.984130394561721e-07
236	2.7286854421448195e-06	5.371434710211097e-06
2367	1.5917331745844781e-06	2.984130394561721e-07
237	6.59432315184998e-06	1.7904782367370325e-05
238	3.4108568026810243e-06	6.266673828579614e-06
239	3.865637709705161e-06	9.250804223141334e-06
2395	1.1369522675603416e-06	8.952391183685162e-07
24	0.0004954837982027968	0.00042195603779102733
240	1.1142132222091346e-05	5.401276014156715e-05
2400	2.956075895656888e-06	5.9682607891234416e-06
241	3.6382472561930927e-06	5.073021670754925e-06
2415	1.1369522675603416e-06	1.1936521578246883e-06
242	4.0930281632172295e-06	1.1041282459878366e-05
2422	6.821713605362049e-07	1.4920651972808604e-06
243	3.6382472561930927e-06	5.9682607891234416e-06
244	6.59432315184998e-06	6.266673828579614e-06
245	1.3643427210724097e-05	2.0590499722475874e-05
2450	1.5917331745844781e-06	2.984130394561721e-07
2456	1.8191236280965463e-06	2.0888912761932045e-06
246	6.139542244825844e-06	5.371434710211097e-06
2463	9.095618140482732e-07	5.968260789123442e-07
24636	1.8191236280965463e-06	2.984130394561721e-07
247	3.1834663491689563e-06	1.700954324900181e-05
248	8.868227686970664e-06	8.65397814422899e-06
2485	1.3643427210724097e-06	2.984130394561721e-07
249	5.684761337801707e-06	6.923182515383192e-05
24924	1.8191236280965463e-06	2.984130394561721e-07
2493	9.095618140482732e-07	5.968260789123442e-07
2495	1.3643427210724097e-06	2.984130394561721e-07
2497	2.273904535120683e-07	2.9841303945617208e-06
25	0.0006482901829629067	0.000523714884245582
250	6.844452650713255e-05	0.00010444456380966023
2500	3.4108568026810243e-06	1.2831760696615399e-05
25003127	2.273904535120683e-07	3.282543434017893e-06
2503	1.4325598571260302e-05	2.984130394561721e-07
251	5.229980430777571e-06	5.073021670754925e-06
252	5.457370884289639e-06	7.758739025860474e-06
2525	1.1369522675603416e-06	1.1936521578246883e-06
253	2.251165489769476e-05	6.565086868035786e-06
25374	1.8191236280965463e-06	2.984130394561721e-07
254	4.502330979538952e-05	1.4622238933352431e-05
2549	4.547809070241366e-07	2.3873043156493766e-06
255	2.273904535120683e-06	1.014604334150985e-05
2551	3.4108568026810243e-06	2.984130394561721e-07
2551256003	2.273904535120683e-07	4.177782552386409e-06
2556	9.095618140482732e-07	8.952391183685162e-07
256	2.956075895656888e-06	3.31238473796351e-05
257	2.501294988632751e-06	1.7904782367370325e-06
2575	4.547809070241366e-07	2.0888912761932045e-06
258	5.912151791313776e-06	2.6857173551055487e-06
259	1.3643427210724097e-06	1.3130173736071571e-05
26	0.0005034424640757193	0.00014234301982059408
260	6.139542244825844e-06	1.5517478051720948e-05
2600	2.0465140816086147e-06	3.282543434017893e-06
2601	2.501294988632751e-06	1.7904782367370325e-06
261	4.320418616729298e-06	7.460325986404302e-06
2610	4.547809070241366e-07	1.4920651972808604e-06
2618	1.1369522675603416e-06	2.984130394561721e-07
262	2.7286854421448195e-06	4.774608631298753e-06
2620	4.547809070241366e-07	1.4920651972808604e-06
